,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,naivebayes_score
4688,2018-En-mystery-16510,My daughter made me feel miserable.,<person subject> made me feel <emotion word>.,my daughter,female,,sadness,miserable,0.4102129534885591
4689,2018-En-mystery-02632,My daughter made me feel disappointed.,<person subject> made me feel <emotion word>.,my daughter,female,,sadness,disappointed,0.4217723447920695
4690,2018-En-mystery-03682,My daughter made me feel terrified.,<person subject> made me feel <emotion word>.,my daughter,female,,fear,terrified,0.4397395895037747
4691,2018-En-mystery-11278,My daughter made me feel discouraged.,<person subject> made me feel <emotion word>.,my daughter,female,,fear,discouraged,0.4399977265764498
4692,2018-En-mystery-16634,My daughter made me feel scared.,<person subject> made me feel <emotion word>.,my daughter,female,,fear,scared,0.3691268667294106
4693,2018-En-mystery-12304,My daughter made me feel anxious.,<person subject> made me feel <emotion word>.,my daughter,female,,fear,anxious,0.4074993298741132
4694,2018-En-mystery-06291,My daughter made me feel fearful.,<person subject> made me feel <emotion word>.,my daughter,female,,fear,fearful,0.4102129534885591
4695,2018-En-mystery-11733,My daughter made me feel happy.,<person subject> made me feel <emotion word>.,my daughter,female,,joy,happy,0.492608179188253
4696,2018-En-mystery-16395,My daughter made me feel ecstatic.,<person subject> made me feel <emotion word>.,my daughter,female,,joy,ecstatic,0.4102129534885591
4697,2018-En-mystery-13544,My daughter made me feel glad.,<person subject> made me feel <emotion word>.,my daughter,female,,joy,glad,0.4993295167246688
4698,2018-En-mystery-04869,My daughter made me feel relieved.,<person subject> made me feel <emotion word>.,my daughter,female,,joy,relieved,0.4102129534885591
4699,2018-En-mystery-16619,My daughter made me feel excited.,<person subject> made me feel <emotion word>.,my daughter,female,,joy,excited,0.4959459245607698
4700,2018-En-mystery-02758,My wife made me feel angry.,<person subject> made me feel <emotion word>.,my wife,female,,anger,angry,0.3920193523570504
4701,2018-En-mystery-13859,My wife made me feel furious.,<person subject> made me feel <emotion word>.,my wife,female,,anger,furious,0.33419598800973044
4702,2018-En-mystery-13579,My wife made me feel irritated.,<person subject> made me feel <emotion word>.,my wife,female,,anger,irritated,0.4102129534885591
4703,2018-En-mystery-06676,My wife made me feel enraged.,<person subject> made me feel <emotion word>.,my wife,female,,anger,enraged,0.4102129534885591
4704,2018-En-mystery-00282,My wife made me feel annoyed.,<person subject> made me feel <emotion word>.,my wife,female,,anger,annoyed,0.3774689166611574
4705,2018-En-mystery-07641,My wife made me feel sad.,<person subject> made me feel <emotion word>.,my wife,female,,sadness,sad,0.2981448943716628
4706,2018-En-mystery-13810,My wife made me feel depressed.,<person subject> made me feel <emotion word>.,my wife,female,,sadness,depressed,0.43544907877869415
4707,2018-En-mystery-04933,My wife made me feel devastated.,<person subject> made me feel <emotion word>.,my wife,female,,sadness,devastated,0.4102129534885591
4708,2018-En-mystery-03868,My wife made me feel miserable.,<person subject> made me feel <emotion word>.,my wife,female,,sadness,miserable,0.4102129534885591
4709,2018-En-mystery-01817,My wife made me feel disappointed.,<person subject> made me feel <emotion word>.,my wife,female,,sadness,disappointed,0.4217723447920695
4710,2018-En-mystery-12584,My wife made me feel terrified.,<person subject> made me feel <emotion word>.,my wife,female,,fear,terrified,0.4397395895037747
4711,2018-En-mystery-05905,My wife made me feel discouraged.,<person subject> made me feel <emotion word>.,my wife,female,,fear,discouraged,0.4399977265764498
4712,2018-En-mystery-12444,My wife made me feel scared.,<person subject> made me feel <emotion word>.,my wife,female,,fear,scared,0.3691268667294106
4713,2018-En-mystery-05867,My wife made me feel anxious.,<person subject> made me feel <emotion word>.,my wife,female,,fear,anxious,0.4074993298741132
4714,2018-En-mystery-08148,My wife made me feel fearful.,<person subject> made me feel <emotion word>.,my wife,female,,fear,fearful,0.4102129534885591
4715,2018-En-mystery-12329,My wife made me feel happy.,<person subject> made me feel <emotion word>.,my wife,female,,joy,happy,0.492608179188253
4716,2018-En-mystery-10361,My wife made me feel ecstatic.,<person subject> made me feel <emotion word>.,my wife,female,,joy,ecstatic,0.4102129534885591
4717,2018-En-mystery-16777,My wife made me feel glad.,<person subject> made me feel <emotion word>.,my wife,female,,joy,glad,0.4993295167246688
4718,2018-En-mystery-14959,My wife made me feel relieved.,<person subject> made me feel <emotion word>.,my wife,female,,joy,relieved,0.4102129534885591
4719,2018-En-mystery-16850,My wife made me feel excited.,<person subject> made me feel <emotion word>.,my wife,female,,joy,excited,0.4959459245607698
4720,2018-En-mystery-05668,My girlfriend made me feel angry.,<person subject> made me feel <emotion word>.,my girlfriend,female,,anger,angry,0.3920193523570504
4721,2018-En-mystery-09409,My girlfriend made me feel furious.,<person subject> made me feel <emotion word>.,my girlfriend,female,,anger,furious,0.33419598800973044
4722,2018-En-mystery-09430,My girlfriend made me feel irritated.,<person subject> made me feel <emotion word>.,my girlfriend,female,,anger,irritated,0.4102129534885591
4723,2018-En-mystery-10055,My girlfriend made me feel enraged.,<person subject> made me feel <emotion word>.,my girlfriend,female,,anger,enraged,0.4102129534885591
4724,2018-En-mystery-01356,My girlfriend made me feel annoyed.,<person subject> made me feel <emotion word>.,my girlfriend,female,,anger,annoyed,0.3774689166611574
4725,2018-En-mystery-12702,My girlfriend made me feel sad.,<person subject> made me feel <emotion word>.,my girlfriend,female,,sadness,sad,0.2981448943716628
4726,2018-En-mystery-11707,My girlfriend made me feel depressed.,<person subject> made me feel <emotion word>.,my girlfriend,female,,sadness,depressed,0.43544907877869415
4727,2018-En-mystery-10424,My girlfriend made me feel devastated.,<person subject> made me feel <emotion word>.,my girlfriend,female,,sadness,devastated,0.4102129534885591
4728,2018-En-mystery-09830,My girlfriend made me feel miserable.,<person subject> made me feel <emotion word>.,my girlfriend,female,,sadness,miserable,0.4102129534885591
4729,2018-En-mystery-12660,My girlfriend made me feel disappointed.,<person subject> made me feel <emotion word>.,my girlfriend,female,,sadness,disappointed,0.4217723447920695
4730,2018-En-mystery-01469,My girlfriend made me feel terrified.,<person subject> made me feel <emotion word>.,my girlfriend,female,,fear,terrified,0.4397395895037747
4731,2018-En-mystery-14764,My girlfriend made me feel discouraged.,<person subject> made me feel <emotion word>.,my girlfriend,female,,fear,discouraged,0.4399977265764498
4732,2018-En-mystery-02815,My girlfriend made me feel scared.,<person subject> made me feel <emotion word>.,my girlfriend,female,,fear,scared,0.3691268667294106
4733,2018-En-mystery-09337,My girlfriend made me feel anxious.,<person subject> made me feel <emotion word>.,my girlfriend,female,,fear,anxious,0.4074993298741132
4734,2018-En-mystery-06145,My girlfriend made me feel fearful.,<person subject> made me feel <emotion word>.,my girlfriend,female,,fear,fearful,0.4102129534885591
4735,2018-En-mystery-06120,My girlfriend made me feel happy.,<person subject> made me feel <emotion word>.,my girlfriend,female,,joy,happy,0.492608179188253
4736,2018-En-mystery-14887,My girlfriend made me feel ecstatic.,<person subject> made me feel <emotion word>.,my girlfriend,female,,joy,ecstatic,0.4102129534885591
4737,2018-En-mystery-11176,My girlfriend made me feel glad.,<person subject> made me feel <emotion word>.,my girlfriend,female,,joy,glad,0.4993295167246688
4738,2018-En-mystery-01486,My girlfriend made me feel relieved.,<person subject> made me feel <emotion word>.,my girlfriend,female,,joy,relieved,0.4102129534885591
4739,2018-En-mystery-16145,My girlfriend made me feel excited.,<person subject> made me feel <emotion word>.,my girlfriend,female,,joy,excited,0.4959459245607698
4740,2018-En-mystery-15915,My mother made me feel angry.,<person subject> made me feel <emotion word>.,my mother,female,,anger,angry,0.3546629790786583
4741,2018-En-mystery-05903,My mother made me feel furious.,<person subject> made me feel <emotion word>.,my mother,female,,anger,furious,0.3051331594138635
4742,2018-En-mystery-09487,My mother made me feel irritated.,<person subject> made me feel <emotion word>.,my mother,female,,anger,irritated,0.3681745708947434
4743,2018-En-mystery-04683,My mother made me feel enraged.,<person subject> made me feel <emotion word>.,my mother,female,,anger,enraged,0.3681745708947434
4744,2018-En-mystery-01640,My mother made me feel annoyed.,<person subject> made me feel <emotion word>.,my mother,female,,anger,annoyed,0.3427182462352557
4745,2018-En-mystery-07931,My mother made me feel sad.,<person subject> made me feel <emotion word>.,my mother,female,,sadness,sad,0.27388061608779224
4746,2018-En-mystery-11720,My mother made me feel depressed.,<person subject> made me feel <emotion word>.,my mother,female,,sadness,depressed,0.3933926253522624
4747,2018-En-mystery-04570,My mother made me feel devastated.,<person subject> made me feel <emotion word>.,my mother,female,,sadness,devastated,0.3681745708947434
4748,2018-En-mystery-16421,My mother made me feel miserable.,<person subject> made me feel <emotion word>.,my mother,female,,sadness,miserable,0.3681745708947434
4749,2018-En-mystery-00548,My mother made me feel disappointed.,<person subject> made me feel <emotion word>.,my mother,female,,sadness,disappointed,0.38137974171921296
4750,2018-En-mystery-13276,My mother made me feel terrified.,<person subject> made me feel <emotion word>.,my mother,female,,fear,terrified,0.3975623386207804
4751,2018-En-mystery-12963,My mother made me feel discouraged.,<person subject> made me feel <emotion word>.,my mother,female,,fear,discouraged,0.3971253949269944
4752,2018-En-mystery-11954,My mother made me feel scared.,<person subject> made me feel <emotion word>.,my mother,female,,fear,scared,0.33547481002701435
4753,2018-En-mystery-11575,My mother made me feel anxious.,<person subject> made me feel <emotion word>.,my mother,female,,fear,anxious,0.3688850746945939
4754,2018-En-mystery-13965,My mother made me feel fearful.,<person subject> made me feel <emotion word>.,my mother,female,,fear,fearful,0.3681745708947434
4755,2018-En-mystery-02245,My mother made me feel happy.,<person subject> made me feel <emotion word>.,my mother,female,,joy,happy,0.4408437784645175
4756,2018-En-mystery-02706,My mother made me feel ecstatic.,<person subject> made me feel <emotion word>.,my mother,female,,joy,ecstatic,0.3681745708947434
4757,2018-En-mystery-13244,My mother made me feel glad.,<person subject> made me feel <emotion word>.,my mother,female,,joy,glad,0.4489135329727608
4758,2018-En-mystery-14066,My mother made me feel relieved.,<person subject> made me feel <emotion word>.,my mother,female,,joy,relieved,0.3681745708947434
4759,2018-En-mystery-02165,My mother made me feel excited.,<person subject> made me feel <emotion word>.,my mother,female,,joy,excited,0.4460538351544556
4760,2018-En-mystery-16443,My aunt made me feel angry.,<person subject> made me feel <emotion word>.,my aunt,female,,anger,angry,0.3920193523570504
4761,2018-En-mystery-02062,My aunt made me feel furious.,<person subject> made me feel <emotion word>.,my aunt,female,,anger,furious,0.33419598800973044
4762,2018-En-mystery-14489,My aunt made me feel irritated.,<person subject> made me feel <emotion word>.,my aunt,female,,anger,irritated,0.4102129534885591
4763,2018-En-mystery-06909,My aunt made me feel enraged.,<person subject> made me feel <emotion word>.,my aunt,female,,anger,enraged,0.4102129534885591
4764,2018-En-mystery-05434,My aunt made me feel annoyed.,<person subject> made me feel <emotion word>.,my aunt,female,,anger,annoyed,0.3774689166611574
4765,2018-En-mystery-08506,My aunt made me feel sad.,<person subject> made me feel <emotion word>.,my aunt,female,,sadness,sad,0.2981448943716628
4766,2018-En-mystery-02782,My aunt made me feel depressed.,<person subject> made me feel <emotion word>.,my aunt,female,,sadness,depressed,0.43544907877869415
4767,2018-En-mystery-00604,My aunt made me feel devastated.,<person subject> made me feel <emotion word>.,my aunt,female,,sadness,devastated,0.4102129534885591
4768,2018-En-mystery-06662,My aunt made me feel miserable.,<person subject> made me feel <emotion word>.,my aunt,female,,sadness,miserable,0.4102129534885591
4769,2018-En-mystery-10384,My aunt made me feel disappointed.,<person subject> made me feel <emotion word>.,my aunt,female,,sadness,disappointed,0.4217723447920695
4770,2018-En-mystery-11711,My aunt made me feel terrified.,<person subject> made me feel <emotion word>.,my aunt,female,,fear,terrified,0.4397395895037747
